ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.91253,1.13012,9.04909,-0.48301,0.66698,9.77201,0.38644,-0.08456,-0.15833,-22.324,18.669,-14.376,49.236,-2.772,3.126,5.0,46.5243,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1016,2021-01-14 15:37:12:771
-0.71613,1.8702,7.15458,-0.37067,1.62176,9.66452,0.70846,-0.16377,-0.41775,-23.092,17.602,-14.058,50.668,-6.679,2.753,5.0,47.5536,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1116,2021-01-14 15:37:12:871
-0.49818,2.52645,7.07554,-0.38072,1.82171,9.62844,0.15394,-0.08177,-0.09215,-23.686,14.508,-14.698,55.118,-9.519,2.196,5.0,47.5536,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1217,2021-01-14 15:37:12:972
0.37124,2.54322,8.45271,-0.16842,1.58262,9.67664,-0.54584,-0.02908,0.1858,-24.843,14.777,-15.834,55.411,-10.444,1.539,5.0,47.5536,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1316,2021-01-14 15:37:13:071
-0.49578,1.46304,10.95078,-0.2947,1.00982,9.75007,-0.51512,0.17676,0.17857,-23.341,16.854,-14.746,50.557,-9.287,0.997,5.0,49.1385,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1416,2021-01-14 15:37:13:171
-0.78798,-0.74283,15.12301,-0.21579,0.58895,9.78657,-0.81562,0.02415,0.23385,-22.066,18.379,-14.975,49.841,-3.443,1.263,5.0,49.1385,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1516,2021-01-14 15:37:13:271
-0.4886,-0.72367,11.22382,-0.1768,0.35957,9.79846,0.44717,-0.12381,0.13112,-22.744,19.925,-14.083,49.186,-0.655,1.402,5.0,49.1385,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1616,2021-01-14 15:37:13:371
0.19161,-0.16801,9.46823,-0.14986,0.92496,9.76178,0.62568,0.07244,0.04795,-21.391,19.773,-15.036,45.31,-3.644,0.496,5.0,47.1556,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1716,2021-01-14 15:37:13:471
-0.39519,1.63788,6.12948,-0.19437,1.33009,9.71408,0.74185,0.13024,-0.0612,-21.287,18.819,-16.313,46.169,-5.412,0.88,5.0,47.1556,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1815,2021-01-14 15:37:13:570
-0.39758,2.49052,6.28037,-0.40308,1.89579,9.61321,0.02096,0.10215,-0.21381,-20.72,18.094,-19.071,45.82,-10.04,1.648,5.0,47.1556,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1916,2021-01-14 15:37:13:671
-0.67302,1.70015,9.97119,-0.39299,1.59583,9.66795,-0.3405,-0.13258,-0.32609,-21.489,17.506,-19.969,45.619,-11.146,2.401,5.0,47.1556,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2016,2021-01-14 15:37:13:771
-1.02988,0.25591,10.71846,-0.44681,1.04853,9.74019,-0.91484,-0.00559,-0.38091,-22.029,18.76,-17.984,47.758,-6.138,2.626,5.0,46.8237,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2116,2021-01-14 15:37:13:871
0.28022,0.03078,11.82019,-0.2424,0.34021,9.79775,-0.53415,-0.40959,0.0945,-20.701,19.127,-17.154,47.306,-4.178,2.782,5.0,46.8237,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2215,2021-01-14 15:37:13:970
1.05623,-1.26975,14.02367,0.02349,0.35749,9.8001,0.23444,-0.43381,-0.03224,-22.656,19.563,-16.808,47.711,-2.931,-0.266,5.0,46.8237,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2316,2021-01-14 15:37:14:071
-0.07664,1.15407,7.42283,-0.17514,0.7173,9.77881,1.01095,0.26541,-0.43623,-23.26,20.128,-17.083,48.088,-2.089,-0.137,5.0,47.6291,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2416,2021-01-14 15:37:14:171
-0.31855,2.0642,6.59653,-0.42635,1.8175,9.62732,1.01823,0.1544,-0.3013,-23.262,16.437,-20.818,51.617,-7.966,1.57,5.0,47.6291,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2517,2021-01-14 15:37:14:272
-1.25742,2.33484,6.74502,-0.65759,2.01657,9.57452,0.04964,0.11539,-0.22669,-23.058,15.25,-22.688,51.907,-10.681,2.536,5.0,47.6291,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2616,2021-01-14 15:37:14:371
0.16766,1.92529,8.96526,-0.62464,1.81268,9.6174,-0.37495,-0.03864,0.12272,-22.546,16.186,-23.041,51.144,-10.652,3.716,5.0,50.0642,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2715,2021-01-14 15:37:14:470
-0.28022,1.26903,12.66087,-0.64014,0.83758,9.74982,-0.77029,0.28661,0.23862,-23.505,18.934,-22.262,49.268,-7.681,2.915,5.0,50.0642,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2815,2021-01-14 15:37:14:570
-0.13412,0.25831,13.4249,-0.34663,0.4824,9.78864,-0.51036,-0.28713,-0.03434,-23.093,21.136,-22.48,47.465,-3.403,3.187,5.0,50.0642,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2915,2021-01-14 15:37:14:670
-0.6347,-0.36681,8.87185,-0.13075,0.84465,9.76933,0.68323,-0.42025,-0.15283,-23.737,20.505,-21.807,48.363,-2.82,2.028,5.0,49.6905,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3016,2021-01-14 15:37:14:771
-0.35926,0.04275,8.95089,-0.13512,1.40027,9.70522,0.48248,0.05671,0.15382,-24.109,19.008,-23.299,48.028,-7.02,0.195,5.0,49.6905,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3116,2021-01-14 15:37:14:871
-0.59159,2.31329,5.70316,-0.31665,2.24908,9.54001,0.83105,0.1658,0.10232,-23.549,18.501,-25.126,47.477,-8.209,0.798,5.0,49.6905,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3216,2021-01-14 15:37:14:971
-0.85265,3.30485,5.97859,-0.42529,2.33731,9.51454,0.21127,0.16554,-0.02945,-23.98,16.97,-26.753,47.988,-13.789,2.559,5.0,49.6905,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3315,2021-01-14 15:37:15:070
-0.75924,1.30017,11.80103,-0.26332,1.68608,9.65703,-1.04436,-0.24355,-0.25741,-23.175,16.01,-26.372,48.426,-13.174,2.256,5.0,46.006,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3416,2021-01-14 15:37:15:171
-0.00479,0.51698,11.64775,-0.18839,0.68968,9.78055,-0.92003,-0.04656,-0.0498,-24.027,20.607,-24.96,46.262,-6.446,1.542,5.0,46.006,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3517,2021-01-14 15:37:15:272
0.85265,-1.0015,12.96744,-0.2418,0.19161,9.8018,-0.48681,0.15474,-0.03264,-24.633,22.031,-24.606,47.106,-4.033,1.104,5.0,46.006,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3616,2021-01-14 15:37:15:371
0.28022,-0.15604,10.28734,-0.18025,0.39259,9.79713,0.25497,-0.17091,-0.41736,-23.797,22.751,-24.812,45.951,-1.471,0.974,5.0,50.0069,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3716,2021-01-14 15:37:15:471
-0.6802,1.82469,5.11876,-0.44902,1.72494,9.64331,1.3617,0.1537,-0.33945,-26.672,20.075,-24.882,52.635,-2.294,1.054,5.0,50.0069,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3816,2021-01-14 15:37:15:571
-0.90295,1.80314,6.95339,-0.62031,2.05996,9.56777,0.70936,0.22677,-0.15701,-24.663,15.446,-29.003,52.74,-12.126,3.709,5.0,50.0069,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3916,2021-01-14 15:37:15:671
-0.47183,2.45939,7.8731,-0.80585,1.76382,9.61301,-0.34176,-0.00535,0.12511,-24.124,15.639,-30.192,51.346,-11.333,4.866,5.0,47.8868,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4016,2021-01-14 15:37:15:771
-0.4862,1.05348,12.15311,-0.65743,1.0132,9.73199,-0.67445,-0.12254,0.22638,-24.242,18.663,-30.628,48.659,-8.461,4.254,5.0,47.8868,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4117,2021-01-14 15:37:15:872
-0.60117,-1.22424,17.08458,-0.59903,0.66385,9.7658,-0.93676,-0.32783,-1.5E-4,-23.683,19.782,-30.067,48.693,-5.93,3.865,5.0,47.8868,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4216,2021-01-14 15:37:15:971
-1.25742,-0.29016,11.39147,-0.0677,0.18446,9.80468,-0.40196,-0.47402,-0.05734,-26.082,22.183,-28.666,50.562,0.012,1.478,5.0,49.4049,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4316,2021-01-14 15:37:16:071
-0.14131,-0.09856,8.42397,0.05859,1.08302,9.74649,0.81257,-0.06414,0.20914,-25.801,22.792,-28.462,48.078,-1.078,0.396,5.0,49.4049,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4416,2021-01-14 15:37:16:171
-0.14371,1.19239,6.44324,-0.05996,1.40418,9.70542,0.60647,0.21561,0.33711,-26.031,18.665,-32.952,48.106,-8.232,0.354,5.0,49.4049,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4516,2021-01-14 15:37:16:271
-0.22514,2.22707,7.27433,-0.29585,1.87369,9.62144,0.13861,0.21258,0.11786,-24.104,18.122,-33.164,46.276,-10.419,1.149,5.0,48.7538,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4616,2021-01-14 15:37:16:371
-0.86702,1.98756,8.22039,-0.42341,1.75419,9.63919,0.02579,0.14794,-0.10527,-22.529,17.943,-34.311,45.506,-11.188,2.532,5.0,48.7538,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4716,2021-01-14 15:37:16:471
-0.57242,1.30017,10.50051,-0.41066,1.20285,9.72393,-0.81131,-0.04982,-0.1911,-24.293,17.997,-33.809,47.185,-10.304,2.515,5.0,48.7538,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4815,2021-01-14 15:37:16:570
0.60356,-1.10449,15.97326,-0.2941,0.36276,9.79552,-0.6057,-0.14103,-0.14118,-24.244,21.793,-32.326,47.153,-2.12,1.72,5.0,48.7538,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4916,2021-01-14 15:37:16:671
0.15568,-1.54758,13.62608,-0.15834,-0.11348,9.80472,0.02611,-0.15443,-0.30249,-26.728,23.152,-32.236,49.184,-2.12,1.72,5.0,48.1265,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5015,2021-01-14 15:37:16:770
-0.2922,0.79481,7.44678,-0.27634,0.37283,9.79566,0.81039,0.17738,-0.27746,-26.968,20.425,-32.842,52.776,-2.179,1.616,5.0,48.1265,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5115,2021-01-14 15:37:16:870
0.00718,2.04264,5.29839,-0.2322,1.91381,9.61529,1.07245,0.10285,-0.09354,-27.606,17.109,-35.593,53.454,-7.18,1.168,5.0,48.1265,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5216,2021-01-14 15:37:16:971
-0.47423,2.17198,6.07679,-0.49961,1.89171,9.60949,-0.00189,0.32656,-0.14114,-25.125,14.216,-36.417,52.157,-11.735,2.812,5.0,48.1173,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5316,2021-01-14 15:37:17:071
-0.2419,1.07264,11.61661,-0.41196,1.65492,9.65722,-0.68107,-0.20374,0.20986,-25.431,14.461,-36.515,52.523,-11.122,2.976,5.0,48.1173,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5415,2021-01-14 15:37:17:170
-0.61554,1.18042,12.09084,-0.40253,0.742,9.77025,-0.8733,0.05181,0.20228,-25.372,18.416,-35.009,52.168,-4.339,2.359,5.0,48.1173,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5515,2021-01-14 15:37:17:270
-0.30178,0.0667,12.92433,-0.21676,0.20333,9.80215,-0.54082,-0.25462,0.2746,-24.756,19.462,-35.16,50.844,-4.339,2.359,5.0,47.348,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5615,2021-01-14 15:37:17:370
-0.65625,-0.71888,11.35555,0.05102,0.53628,9.79184,0.52723,-0.4249,0.05749,-25.807,20.877,-34.739,48.439,-3.135,-0.299,5.0,47.348,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5716,2021-01-14 15:37:17:471
-0.68499,0.94809,5.99296,-0.06505,1.47503,9.69487,0.98211,0.31254,0.13602,-26.831,20.548,-36.673,47.407,-5.435,-0.643,5.0,47.348,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5816,2021-01-14 15:37:17:571
-0.48381,1.86062,5.94506,-0.54754,2.02663,9.57932,0.64992,0.44143,0.114,-24.327,16.679,-39.154,46.122,-11.244,1.64,5.0,48.48,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5915,2021-01-14 15:37:17:670
-0.7281,1.70494,7.54258,-0.58652,1.62358,9.65903,-0.30192,-0.09656,-0.11875,-23.811,14.801,-40.162,49.208,-11.927,3.271,5.0,48.48,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6016,2021-01-14 15:37:17:771
-0.43111,0.84031,11.51602,-0.41961,1.06106,9.74004,-0.89913,-0.19729,-0.18516,-22.819,18.426,-39.551,45.948,-9.53,2.889,5.0,48.48,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6116,2021-01-14 15:37:17:871
0.73289,-0.49614,14.22965,-0.25113,0.2393,9.80051,-0.58323,-0.16555,-0.13281,-24.426,19.27,-37.948,48.221,-6.211,2.467,5.0,48.48,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6215,2021-01-14 15:37:17:970
0.48381,-1.20269,11.30286,-0.05415,0.01634,9.80649,0.62881,-0.27708,-0.14968,-23.802,22.996,-35.519,48.758,1.989,1.307,5.0,47.336,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6316,2021-01-14 15:37:18:071
0.8287,-0.28298,8.88383,0.01618,0.38592,9.79904,0.66629,-0.00587,-0.18327,-26.211,22.127,-35.783,49.902,-0.095,0.316,5.0,47.336,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6416,2021-01-14 15:37:18:171
-0.10059,1.27861,5.54748,-0.26389,1.38531,9.70472,0.96219,0.27774,-0.16158,-23.744,18.356,-37.678,49.313,-5.078,1.09,5.0,47.336,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6516,2021-01-14 15:37:18:271
-0.75685,1.72889,6.2181,-0.50043,1.45201,9.68564,-0.08923,0.45692,-0.1044,-24.011,16.128,-38.55,49.687,-8.121,1.558,5.0,47.7925,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6616,2021-01-14 15:37:18:371
-0.48141,1.74805,7.44199,-0.70908,1.15196,9.71291,-0.26092,0.14455,-0.02308,-21.786,15.805,-40.325,50.639,-6.746,4.175,5.0,47.7925,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6716,2021-01-14 15:37:18:471
-0.5868,0.31579,14.15779,-0.46166,0.10042,9.79526,-1.0631,-0.22474,0.12971,-22.841,17.775,-39.535,49.136,-6.746,4.175,5.0,47.7925,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6816,2021-01-14 15:37:18:571
-0.60356,-1.33681,15.57089,-0.48798,-0.342,9.78853,-0.40739,-0.1955,0.01692,-21.684,23.139,-37.84,47.088,0.644,3.528,5.0,47.4718,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6916,2021-01-14 15:37:18:671
-1.5113,-0.8578,10.1628,-0.28126,-0.13079,9.80174,0.5378,-0.36724,0.03094,-22.9,24.23,-36.839,47.501,1.999,2.854,5.0,47.4718,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7016,2021-01-14 15:37:18:771
-0.43351,-0.24466,9.10417,0.03531,0.75951,9.77713,0.8481,-0.42443,0.04912,-23.723,18.901,-37.564,49.557,-2.3,0.092,5.0,47.4718,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7115,2021-01-14 15:37:18:870
-0.16287,1.28819,6.0265,0.0518,1.11351,9.74309,0.74542,0.04619,0.17992,-23.806,19.567,-37.889,46.192,-4.442,-0.207,5.0,47.8385,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7215,2021-01-14 15:37:18:970
-0.2419,2.14803,5.75585,-0.15819,1.83306,9.63251,0.67112,0.20009,0.09303,-22.699,16.362,-41.581,45.23,-10.773,0.941,5.0,47.8385,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7316,2021-01-14 15:37:19:071
-0.194,1.5277,8.7497,-0.31466,1.49554,9.68683,-0.4219,0.00656,-0.14423,-22.836,15.95,-41.657,45.23,-10.773,0.941,5.0,47.8385,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7416,2021-01-14 15:37:19:171
-0.73529,1.04869,10.7951,-0.30884,1.062,9.74408,-0.72206,-0.04612,-0.2243,-21.6,18.471,-40.767,46.297,-6.217,1.815,5.0,47.8385,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7517,2021-01-14 15:37:19:272
0.6826,-0.49614,13.44885,-0.25586,0.30094,9.79869,-0.79919,-0.1612,-0.16102,-22.691,18.976,-40.865,48.19,-4.233,2.114,5.0,47.7981,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7618,2021-01-14 15:37:19:373
0.27064,-0.82906,12.43573,-0.20666,0.08871,9.80407,-0.31282,-0.04695,-0.17165,-21.95,21.303,-38.817,47.818,0.207,1.512,5.0,47.7981,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7715,2021-01-14 15:37:19:470
-0.10299,0.25591,8.39523,-0.44546,0.98884,9.74649,0.85711,0.28225,-0.36146,-23.823,18.992,-38.333,52.049,-0.518,1.208,5.0,47.7981,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7816,2021-01-14 15:37:19:571
0.13412,1.7241,5.25049,-0.61206,1.56747,9.6612,1.19244,0.17951,-0.24215,-23.466,12.642,-41.389,53.157,-9.197,3.625,5.0,48.4203,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7916,2021-01-14 15:37:19:671
-0.76882,2.36838,5.91872,-0.81134,1.69656,9.62464,-0.05105,0.07972,-0.10012,-21.372,11.927,-42.404,52.175,-9.197,3.625,5.0,48.4203,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8016,2021-01-14 15:37:19:771
-1.02749,0.98641,11.79864,-0.72383,1.12381,9.71512,-0.80709,-0.04577,0.13445,-21.487,11.894,-42.276,53.121,-9.115,4.57,5.0,48.4203,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8116,2021-01-14 15:37:19:871
-1.14964,1.90373,11.53039,-0.77485,0.77575,9.74516,-0.52241,0.11942,0.35034,-20.481,13.951,-40.041,51.378,-6.58,4.261,5.0,46.9098,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8217,2021-01-14 15:37:19:972
-0.33052,-0.34286,13.25724,-0.40051,0.03956,9.79839,-0.16595,-0.30638,0.34294,-20.404,18.744,-39.429,47.287,-3.222,4.236,5.0,46.9098,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8316,2021-01-14 15:37:20:071
-1.15922,0.21041,7.69347,-0.18628,1.4984,9.68971,1.57104,-0.20978,0.32034,-19.952,20.568,-37.118,45.469,-0.231,2.341,5.0,46.9098,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8417,2021-01-14 15:37:20:172
-0.04311,1.12533,7.07075,-0.31787,1.73873,9.64604,0.29476,0.41024,0.29464,-20.546,14.513,-40.023,45.752,-10.213,1.887,5.0,47.178,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8516,2021-01-14 15:37:20:271
-0.83828,1.88217,6.50791,-0.52999,2.15921,9.5513,0.42345,0.12461,0.09925,-19.19,13.743,-41.226,44.177,-10.213,1.887,5.0,47.178,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8616,2021-01-14 15:37:20:371
-0.53171,2.41388,7.20008,-0.59788,2.14759,9.54991,-0.18405,-0.04838,-0.29143,-19.503,11.872,-41.421,47.295,-13.201,3.521,5.0,47.178,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8716,2021-01-14 15:37:20:471
-1.0203,1.70973,10.13645,-0.58692,1.85621,9.61147,-0.57667,-0.09716,-0.49328,-19.805,12.243,-41.678,47.612,-12.65,3.582,5.0,47.178,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8816,2021-01-14 15:37:20:571
-1.26939,1.34089,11.72679,-0.57524,1.3718,9.69318,-0.82403,-0.13247,-0.42037,-20.238,14.926,-40.914,47.651,-8.041,3.396,5.0,47.802,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8916,2021-01-14 15:37:20:671
-0.37842,0.52416,12.07168,-0.3862,0.29533,9.79459,-0.70706,-0.0831,-0.14484,-21.583,15.892,-39.59,50.793,-5.475,2.997,5.0,47.802,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9016,2021-01-14 15:37:20:771
-0.01677,-0.65422,12.38304,-0.40819,0.56994,9.78156,0.46714,0.19465,-0.34583,-20.746,17.395,-37.012,49.749,-3.332,2.39,5.0,47.802,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9115,2021-01-14 15:37:20:870
-0.31855,1.90373,6.55581,-0.65758,1.43856,9.67825,0.99434,0.19757,-0.17847,-21.517,14.552,-38.531,53.945,-3.332,2.39,5.0,46.6696,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9217,2021-01-14 15:37:20:972
-0.10299,2.29892,4.8098,-0.69465,2.16264,9.53996,0.28512,0.07254,-0.01579,-22.127,8.865,-39.875,56.338,-11.48,3.968,5.0,46.6696,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9315,2021-01-14 15:37:21:070
-0.35926,1.64746,7.4827,-0.78799,1.99411,9.56938,-0.36005,0.16483,0.02204,-22.782,9.172,-40.076,56.343,-12.74,4.165,5.0,46.6696,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9416,2021-01-14 15:37:21:171
-0.51255,-0.02431,13.24048,-0.67938,1.17365,9.71244,-0.99065,-0.08612,0.17466,-22.572,12.354,-38.288,55.205,-10.055,4.712,5.0,47.2369,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9515,2021-01-14 15:37:21:270
-0.5868,-0.3692,14.12426,-0.49192,0.43265,9.78474,-0.47164,-0.14097,0.2327,-21.541,14.847,-37.925,51.961,-6.874,4.001,5.0,47.2369,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9616,2021-01-14 15:37:21:371
-0.15089,1.02234,12.37825,-0.41325,-0.0073,9.79794,0.18853,0.03982,0.28807,-22.726,17.841,-37.07,53.779,0.043,2.415,5.0,47.2369,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9715,2021-01-14 15:37:21:470
-0.48381,-0.25424,8.34493,-0.37824,0.72675,9.77237,0.75384,-0.11934,-0.02192,-21.513,18.386,-37.18,52.637,0.043,2.415,5.0,48.6283,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9816,2021-01-14 15:37:21:571
