ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.8287,1.52531,11.93995,-0.46388,1.56801,9.66936,-0.50293,-0.35223,-0.22555,-31.217,-4.458,-11.032,94.411,-9.201,2.747,5.0,37.5041,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,3608,2021-01-13 15:21:33:410
0.76882,0.14335,14.89308,-0.10933,0.79796,9.77352,-0.76715,-0.33142,-0.10192,-30.661,-3.73,-10.564,95.725,-4.667,0.641,5.0,37.5041,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,3708,2021-01-13 15:21:33:510
0.2898,-0.52488,13.5231,0.09626,0.37676,9.79894,-0.64368,-0.3184,-0.06699,-31.523,-4.331,-9.278,96.506,-2.202,-0.563,5.0,37.5041,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,3808,2021-01-13 15:21:33:610
0.3401,0.32537,9.26943,0.00536,1.19197,9.73394,0.74676,0.03823,-0.1339,-30.69,-4.775,-9.916,96.89,-6.981,-0.032,5.0,39.5354,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,3908,2021-01-13 15:21:33:710
-0.03353,2.40191,5.2457,-0.25265,2.13596,9.56788,0.70237,0.34289,0.01941,-29.454,-7.593,-8.682,101.629,-12.58,1.513,5.0,39.5354,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,4008,2021-01-13 15:21:33:810
-0.33771,2.66537,6.15583,-0.44158,2.41675,9.49393,0.13332,0.24681,0.0717,-30.913,-8.351,-9.318,100.634,-14.267,2.663,5.0,39.5354,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,4108,2021-01-13 15:21:33:910
0.28022,2.17437,9.46343,-0.5078,2.13658,9.55759,-0.51421,-0.12398,0.21435,-29.563,-6.118,-9.697,97.524,-12.584,3.041,5.0,39.862,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,4208,2021-01-13 15:21:34:010
-0.46225,1.97558,11.10646,-0.44371,1.46536,9.68639,-0.68232,0.08693,0.22601,-33.077,-8.101,-9.485,101.503,-8.594,2.623,5.0,39.862,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,4308,2021-01-13 15:21:34:110
-0.68499,0.12419,14.96014,-0.36097,1.01187,9.74763,-0.3302,-0.11996,0.08325,-32.026,-6.421,-10.191,98.889,-5.922,2.121,5.0,39.862,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,4408,2021-01-13 15:21:34:210
-0.80954,0.6535,10.82624,-0.26993,1.05841,9.74563,0.81137,-0.05475,0.24075,-31.991,-6.148,-9.167,98.972,-6.196,1.587,5.0,40.5738,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,4508,2021-01-13 15:21:34:310
-0.47183,0.96965,7.12105,-0.14236,1.90486,9.61882,0.85543,0.1074,0.15625,-30.414,-7.78,-8.466,101.962,-11.2,0.848,5.0,40.5738,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,4608,2021-01-13 15:21:34:410
-0.4862,2.31568,3.2985,-0.20412,2.45458,9.4923,1.02303,0.19833,0.22988,-32.586,-7.954,-6.637,100.548,-14.495,1.232,5.0,40.5738,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,4708,2021-01-13 15:21:34:510
-0.39519,1.94205,7.82041,-0.45946,2.97001,9.33479,-0.71313,0.16406,-0.14928,-30.745,-8.447,-8.581,99.692,-17.629,2.818,5.0,39.8582,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,4808,2021-01-13 15:21:34:610
-0.94606,1.57321,10.48853,-0.52124,1.9129,9.60414,-1.03367,-0.14158,-0.42384,-30.816,-7.308,-8.667,99.816,-11.248,3.107,5.0,39.8582,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,4908,2021-01-13 15:21:34:710
-0.22274,1.18521,13.35784,-0.50779,1.49111,9.67931,-0.5139,-0.23663,-0.08952,-32.095,-8.165,-8.477,102.111,-8.746,3.003,5.0,39.8582,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,5008,2021-01-13 15:21:34:810
0.22035,-0.0794,15.53017,-0.30202,0.90275,9.76034,-0.44398,-0.1468,-0.09038,-32.148,-10.379,-8.044,106.115,-5.282,1.772,5.0,39.8582,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,5108,2021-01-13 15:21:34:910
0.46944,0.58644,10.17477,-0.13286,1.25196,9.7255,0.99129,-0.03677,-0.07228,-32.433,-10.459,-7.345,105.799,-7.335,0.783,5.0,40.3539,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,5208,2021-01-13 15:21:35:010
0.09101,1.80074,5.89477,-0.1749,1.89433,9.62036,1.32595,0.18042,-0.08619,-31.543,-11.379,-8.566,105.911,-11.138,1.042,5.0,40.3539,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,5308,2021-01-13 15:21:35:110
-0.74487,2.90248,5.15708,-0.44105,3.09387,9.29537,1.00472,0.20389,-0.23474,-31.998,-12.871,-7.027,108.74,-15.535,1.842,5.0,40.3539,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,5408,2021-01-13 15:21:35:210
-1.20952,3.10846,7.65276,-0.75025,2.64517,9.41332,-0.65589,0.23898,-0.06113,-30.256,-12.73,-5.94,110.162,-17.844,3.711,5.0,39.0694,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,5508,2021-01-13 15:21:35:310
-1.36999,2.43544,12.35669,-0.72908,2.38128,9.48516,-1.08935,0.09026,0.10156,-30.85,-12.021,-8.38,108.064,-14.053,4.395,5.0,39.0694,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,5608,2021-01-13 15:21:35:410
-1.0227,1.18521,14.3973,-0.87104,1.23093,9.69002,-1.0094,0.19765,0.24185,-31.935,-11.263,-10.003,107.007,-7.211,5.137,5.0,39.0694,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,5709,2021-01-13 15:21:35:511
-0.87899,-0.1752,13.959,-0.51984,0.76745,9.76274,0.54625,-0.26697,0.25301,-32.602,-9.711,-10.829,105.414,-4.488,3.048,5.0,40.6365,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,5808,2021-01-13 15:21:35:610
-0.84546,0.27508,10.55799,-0.3162,1.25069,9.72143,0.67498,-0.29959,0.29779,-32.959,-10.154,-8.822,104.987,-7.327,1.863,5.0,40.6365,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,5908,2021-01-13 15:21:35:710
-0.51973,0.95288,6.47917,-0.34171,1.69868,9.65236,0.82226,0.3769,0.20264,-33.891,-11.175,-8.212,105.741,-9.975,2.028,5.0,40.6365,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,6009,2021-01-13 15:21:35:811
-0.68739,2.74919,4.60382,-0.62103,2.71929,9.40161,0.8984,0.20096,0.20364,-33.271,-11.227,-8.403,104.99,-16.099,3.779,5.0,39.5815,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,6108,2021-01-13 15:21:35:910
-0.79996,2.55998,7.81802,-0.85873,2.70308,9.38756,-0.58596,-0.02378,-0.31778,-32.812,-10.546,-9.122,104.852,-16.0,5.227,5.0,39.5815,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,6208,2021-01-13 15:21:36:010
-2.043,2.09055,11.97827,-0.951,1.81265,9.59064,-1.1621,0.01639,-0.4504,-32.661,-11.49,-8.905,106.135,-10.652,5.663,5.0,39.5815,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,6308,2021-01-13 15:21:36:110
-1.14006,-0.21592,16.20559,-0.79357,0.9847,9.72476,-0.67522,-0.1217,-0.08233,-34.815,-11.349,-9.566,105.99,-5.763,4.665,5.0,39.5815,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,6410,2021-01-13 15:21:36:212
-0.81912,-0.89851,12.99139,-0.85985,0.60905,9.74988,0.11283,0.20407,-0.00643,-34.532,-10.725,-10.213,106.446,-3.561,5.04,5.0,39.5847,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,6510,2021-01-13 15:21:36:312
0.04311,1.42711,8.0695,-0.87496,1.83374,9.59386,1.04137,-0.02657,-0.12265,-34.978,-14.366,-8.651,109.556,-10.777,5.211,5.0,39.5847,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,6608,2021-01-13 15:21:36:410
-0.51015,2.43544,5.17145,-0.95276,2.82121,9.34363,0.89564,0.03675,-0.43992,-33.526,-16.635,-8.854,112.934,-16.719,5.822,5.0,39.5847,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,6708,2021-01-13 15:21:36:510
-1.56399,3.21623,6.12948,-1.06552,3.08589,9.24729,-0.5001,0.21118,-0.3789,-33.145,-19.019,-7.514,116.392,-18.341,6.573,5.0,40.7753,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,6808,2021-01-13 15:21:36:610
-0.61554,3.05097,7.92819,-1.41373,2.38697,9.40607,-0.91422,0.10986,0.02339,-34.125,-18.623,-9.594,116.168,-14.087,8.548,5.0,40.7753,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,6908,2021-01-13 15:21:36:710
-0.99156,1.59955,12.46447,-0.92945,1.48237,9.64931,-0.95971,-0.39203,0.25582,-35.164,-16.337,-9.81,112.488,-8.694,5.502,5.0,40.7753,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7008,2021-01-13 15:21:36:810
-0.45267,-0.94402,16.77083,-0.74586,0.88272,9.73832,-1.12577,-0.28126,0.28559,-35.164,-16.337,-9.81,112.488,-8.694,5.502,5.0,40.4455,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7108,2021-01-13 15:21:36:910
-1.37717,0.56488,10.93402,-0.47173,0.34463,9.78923,1.24726,0.11708,0.18582,-36.534,-17.125,-9.119,114.114,-2.014,2.759,5.0,40.4455,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7208,2021-01-13 15:21:37:010
-0.79996,0.78283,6.45761,-0.55963,1.73967,9.63487,1.11046,0.02022,0.07497,-38.265,-16.193,-7.862,110.974,-10.218,3.324,5.0,40.4455,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7308,2021-01-13 15:21:37:110
-0.77361,1.45824,5.26726,-0.57626,2.33257,9.50776,0.35676,0.09185,0.1687,-37.311,-16.642,-4.479,113.411,-13.76,3.468,5.0,40.4455,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7408,2021-01-13 15:21:37:210
-0.42872,2.44502,5.39899,-0.70877,2.61055,9.42619,-0.10073,0.23287,0.23056,-38.568,-17.391,-6.673,111.224,-15.438,4.3,5.0,40.2123,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7508,2021-01-13 15:21:37:310
-0.87899,1.67141,9.47541,-0.68722,2.44358,9.47244,-0.60229,-0.14027,0.00549,-39.328,-17.048,-5.657,111.73,-14.429,4.15,5.0,40.2123,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7608,2021-01-13 15:21:37:410
-1.88014,0.81397,14.77572,-0.60895,1.39367,9.688,-0.76445,0.10923,-0.1664,-38.911,-19.318,-5.456,115.179,-8.17,3.597,5.0,40.2123,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7708,2021-01-13 15:21:37:510
-1.00593,-0.99911,15.78884,-0.80813,0.47827,9.76159,-0.18802,-0.3552,-0.28608,-40.505,-17.545,-9.233,112.706,-5.286,4.695,5.0,40.0562,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7808,2021-01-13 15:21:37:610
-0.25867,-0.39555,10.82863,-0.7084,0.83449,9.74537,0.81164,0.13846,-0.13108,-42.01,-19.972,-7.854,114.671,-4.881,4.158,5.0,40.0562,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7908,2021-01-13 15:21:37:710
-0.08143,2.00911,5.16666,-0.59461,1.47827,9.67634,1.19636,-0.08376,-0.12479,-42.068,-20.766,-4.049,115.979,-8.67,3.516,5.0,40.0562,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8008,2021-01-13 15:21:37:810
-0.6826,3.22102,4.5176,-0.58765,2.70061,9.40913,0.68759,0.13817,-0.05073,-42.068,-20.766,-4.049,115.979,-8.67,3.516,5.0,40.6583,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8108,2021-01-13 15:21:37:910
-0.37124,1.76242,8.31859,-0.75419,2.29759,9.50382,-1.051,-0.12345,0.08551,-43.779,-22.802,-1.054,117.377,-16.149,4.414,5.0,40.6583,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8208,2021-01-13 15:21:38:010
-0.47902,2.19832,12.48842,-0.67396,1.68191,9.63781,-0.91064,0.03382,0.3467,-45.439,-22.297,-4.133,115.231,-13.55,4.537,5.0,40.6583,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8308,2021-01-13 15:21:38:110
-0.32813,0.48105,17.49893,-0.58993,0.83616,9.75311,-0.83908,-0.23361,0.15845,-50.324,-18.307,-6.868,109.27,-4.891,3.461,5.0,41.3524,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8408,2021-01-13 15:21:38:210
-1.42747,0.32298,8.76407,-0.35335,0.99323,9.74982,1.05901,-0.11023,0.25489,-51.859,-18.704,-5.746,109.507,-5.813,2.076,5.0,41.3524,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8514,2021-01-13 15:21:38:316
0.20119,0.2128,8.65629,-0.05636,1.79556,9.64071,0.4072,-0.01613,-0.0121,-55.747,-17.991,-1.316,107.42,-10.55,0.335,5.0,41.3524,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8608,2021-01-13 15:21:38:410
-0.87899,1.85583,5.33432,-0.14232,2.25206,9.5435,0.47696,0.28284,-0.115,-55.747,-17.991,-1.316,107.42,-10.55,0.335,5.0,41.3524,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8708,2021-01-13 15:21:38:510
-0.60835,2.46418,4.79303,-0.52461,2.54778,9.45537,0.10831,-0.14102,-0.02779,-60.804,-16.323,-1.775,104.526,-15.058,3.176,5.0,42.9148,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8809,2021-01-13 15:21:38:611
-1.27897,2.29652,10.47895,-0.32415,2.54191,9.46594,-0.88703,-0.34902,-0.09223,-61.801,-13.149,-0.748,101.707,-15.023,1.961,5.0,42.9148,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8909,2021-01-13 15:21:38:711
-0.05988,1.04869,14.71824,-0.24134,1.17668,9.73281,-0.99157,-0.13494,-0.16355,-64.916,-9.188,-4.701,97.463,-6.891,1.42,5.0,42.9148,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9008,2021-01-13 15:21:38:810
0.67062,-1.6362,16.78999,-0.01639,0.34914,9.80042,-0.47859,-0.29308,-0.22742,-64.836,-7.736,-3.448,96.922,-2.04,0.096,5.0,41.3688,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9107,2021-01-13 15:21:38:909
0.90055,0.55051,7.66473,0.16508,0.62768,9.78515,1.28318,0.20524,-0.09818,-63.264,-4.776,-1.513,94.354,-3.67,-0.966,5.0,41.3688,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9208,2021-01-13 15:21:39:010
0.13173,1.2858,7.37972,-0.06161,1.81926,9.63623,0.59511,0.22988,-0.29323,-63.721,-4.8,-4.538,93.63,-10.691,0.366,5.0,41.3688,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9308,2021-01-13 15:21:39:110
-0.30178,2.84021,4.14396,-0.40022,2.44619,9.48822,0.55672,0.28632,-0.41721,-63.937,-5.363,-4.905,93.746,-12.217,1.559,5.0,41.7386,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9408,2021-01-13 15:21:39:210
-0.52452,2.1145,8.1677,-0.37734,2.46881,9.4833,-0.63427,-0.09871,-0.24543,-61.652,-2.464,-4.961,91.197,-14.581,2.279,5.0,41.7386,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9508,2021-01-13 15:21:39:310
0.08622,2.05702,10.83821,-0.2829,1.46325,9.69274,-0.60675,0.04064,0.29796,-60.853,1.784,-5.41,87.697,-8.581,1.672,5.0,41.7386,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9608,2021-01-13 15:21:39:410
0.77601,1.35765,14.19851,-0.27069,0.73281,9.77549,-0.74424,-0.00274,0.34687,-59.218,6.701,-8.186,82.822,-4.285,1.586,5.0,41.5243,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9708,2021-01-13 15:21:39:510
-0.86462,-0.26861,11.07533,-0.05696,0.34434,9.80044,0.97359,-0.11342,0.60774,-56.253,10.785,-7.388,78.671,-2.012,0.333,5.0,41.5243,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9808,2021-01-13 15:21:39:610
