ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.1461,-0.70212,15.52299,0.0258,0.45704,9.79596,-1.0533,-0.40042,-0.28347,-21.779,18.334,-12.862,49.76,-2.671,-0.151,5.0,47.3175,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1008,2021-01-14 15:37:44:048
0.33771,-1.28173,16.42833,0.2664,0.01226,9.80302,-0.25763,-0.01108,-0.31021,-21.726,19.842,-11.882,46.924,-2.671,-0.151,5.0,47.3175,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1108,2021-01-14 15:37:44:148
0.42632,0.08347,9.01077,0.18038,0.56771,9.78854,1.09703,0.06472,-0.30396,-22.916,18.631,-12.768,49.053,-3.319,-1.056,5.0,47.3175,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1207,2021-01-14 15:37:44:247
0.35447,1.37921,6.58455,0.05645,1.96317,9.60797,1.3547,0.23506,-0.1142,-23.479,16.719,-15.276,50.352,-7.26,-1.109,5.0,48.2714,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1307,2021-01-14 15:37:44:347
-0.08622,3.17791,2.92726,-0.04195,2.74748,9.41382,1.17475,0.17146,-0.06121,-22.502,13.625,-18.6,50.94,-16.27,0.255,5.0,48.2714,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1408,2021-01-14 15:37:44:448
0.1461,3.22102,5.8804,-0.30729,2.80092,9.39312,-0.73638,0.10781,0.14107,-21.837,14.336,-19.274,49.624,-17.992,1.196,5.0,48.2714,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1508,2021-01-14 15:37:44:548
-0.79756,1.44387,14.06439,-0.37217,1.43074,9.69458,-1.43524,0.14312,0.07415,-20.542,15.265,-18.047,51.33,-8.389,2.198,5.0,48.7327,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1607,2021-01-14 15:37:44:647
-0.06227,0.6511,12.7423,-0.11609,0.90506,9.76411,-0.57969,-0.46092,0.14071,-20.9,18.688,-17.457,45.641,-8.389,2.198,5.0,48.7327,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1708,2021-01-14 15:37:44:748
-1.15682,-0.43626,14.28234,0.36155,0.46142,9.78912,-0.24396,-0.39407,0.08116,-20.878,19.594,-14.214,44.716,-2.697,-2.115,5.0,48.7327,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1807,2021-01-14 15:37:44:847
0.47902,0.28226,9.8203,0.32996,1.06295,9.74329,0.98569,0.06843,0.10469,-20.417,19.878,-15.371,42.954,-3.316,-2.103,5.0,48.7327,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,1907,2021-01-14 15:37:44:947
-0.18203,2.54082,3.91883,0.21412,2.62485,9.44641,1.50905,0.18426,0.04999,-20.091,17.759,-18.051,42.818,-10.747,-1.334,5.0,46.7918,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2008,2021-01-14 15:37:45:048
-0.47902,3.039,4.04337,0.00669,2.9078,9.36563,0.16007,0.23949,-0.20558,-20.593,14.684,-21.89,45.041,-15.525,-1.298,5.0,46.7918,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2108,2021-01-14 15:37:45:148
-1.05623,1.90852,7.31744,-0.13524,2.4992,9.48188,-0.48659,0.00684,-0.3299,-21.789,15.163,-22.398,48.083,-14.765,0.817,5.0,46.7918,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2208,2021-01-14 15:37:45:248
0.73529,-0.26861,13.52549,-0.12794,1.69736,9.65779,-1.30956,0.01146,-0.06606,-22.069,18.322,-20.084,44.822,-14.765,0.817,5.0,47.1695,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2308,2021-01-14 15:37:45:348
0.98677,-0.87696,14.50747,0.11955,0.25119,9.8027,-1.16328,-0.39424,-0.32781,-21.731,21.235,-18.23,45.421,-1.468,-0.699,5.0,47.1695,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2408,2021-01-14 15:37:45:448
0.29938,0.30382,10.41428,0.25279,0.49988,9.79064,0.74963,0.18316,-0.31601,-23.248,20.455,-18.26,47.733,-1.027,-1.958,5.0,47.1695,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2508,2021-01-14 15:37:45:548
0.44069,1.4798,8.51978,0.17439,1.13626,9.73904,1.11303,0.05124,-0.21684,-23.248,16.973,-20.066,49.624,-6.654,-1.026,5.0,48.6595,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2608,2021-01-14 15:37:45:648
-0.55087,1.99953,5.95943,0.0556,2.27064,9.53999,0.72056,0.23637,-0.18265,-23.126,15.095,-21.346,50.635,-10.219,-1.018,5.0,48.6595,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2707,2021-01-14 15:37:45:747
-0.26346,2.97194,4.09846,-0.25478,2.81191,9.39141,0.46975,0.34344,0.14874,-22.027,13.007,-24.212,49.759,-16.663,1.554,5.0,48.6595,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2807,2021-01-14 15:37:45:847
-0.85025,1.14688,11.12083,-0.34231,2.707,9.41941,-1.00142,0.23963,0.2371,-20.689,15.158,-24.901,45.396,-16.663,1.554,5.0,48.6595,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,2909,2021-01-14 15:37:45:949
0.33052,-0.47937,16.1026,-0.63754,1.50594,9.66934,-1.0808,0.42428,0.52254,-19.611,20.669,-22.792,41.728,-8.833,3.772,5.0,49.2281,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3008,2021-01-14 15:37:46:048
0.24669,1.25227,12.30879,-0.07694,0.39941,9.79821,-0.19803,-0.35886,0.37202,-19.747,24.437,-21.432,39.143,-3.905,1.715,5.0,49.2281,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3108,2021-01-14 15:37:46:148
0.15328,0.08107,12.26807,0.29294,0.75222,9.77337,0.13226,-0.41944,0.0234,-19.158,24.191,-21.957,36.382,-2.93,-1.28,5.0,49.2281,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3209,2021-01-14 15:37:46:249
0.27783,1.04869,7.86831,0.35115,1.54217,9.67826,1.59621,0.02865,0.09533,-20.326,21.834,-23.637,38.974,-4.399,-1.717,5.0,46.9858,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3308,2021-01-14 15:37:46:348
0.17484,2.02827,3.59309,0.09583,3.23747,9.25635,1.58248,0.26395,0.01132,-19.538,17.702,-28.651,36.489,-19.277,-0.593,5.0,46.9858,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3409,2021-01-14 15:37:46:449
-1.12329,2.98631,4.64933,-0.16872,3.42184,9.18874,-0.13627,0.03068,-0.26782,-19.738,15.277,-31.134,38.816,-19.277,-0.593,5.0,46.9858,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3509,2021-01-14 15:37:46:549
-1.11132,2.07378,11.74355,-0.03982,2.82516,9.39081,-1.10596,-0.34004,-0.29219,-20.274,17.296,-30.104,38.952,-16.743,0.243,5.0,48.9668,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3608,2021-01-14 15:37:46:648
0.59877,-0.29256,14.42365,0.04309,1.05675,9.74945,-1.43515,-0.33156,-0.16611,-21.845,20.437,-30.284,41.669,-11.201,1.102,5.0,48.9668,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3708,2021-01-14 15:37:46:748
1.09216,-0.20634,14.11468,0.06857,0.55632,9.79062,-0.35025,-0.13168,-0.0787,-22.769,24.792,-27.033,40.72,-3.252,-0.401,5.0,48.9668,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3807,2021-01-14 15:37:46:847
0.72571,0.23436,12.56986,0.16472,0.71996,9.7788,0.8732,0.15244,-0.36527,-23.521,23.588,-27.982,42.2,-3.511,-1.401,5.0,48.4092,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,3908,2021-01-14 15:37:46:948
0.47183,2.15761,5.32474,0.06592,2.43749,9.49867,1.69278,0.01233,-0.30339,-23.545,18.222,-29.916,43.658,-14.392,-0.398,5.0,48.4092,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4007,2021-01-14 15:37:47:047
-0.59398,3.35036,3.69608,-0.07738,3.24375,9.25432,0.44418,0.25453,-0.24304,-24.321,13.608,-32.443,47.806,-14.392,-0.398,5.0,48.4092,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4107,2021-01-14 15:37:47:147
1.59273,1.9205,6.94142,-0.24628,3.09049,9.30369,-0.66332,-0.02532,0.07577,-24.367,12.984,-35.108,47.089,-18.369,1.516,5.0,48.4092,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4207,2021-01-14 15:37:47:247
-0.20598,1.86062,10.99868,0.06384,1.64977,9.66667,-1.31582,-0.00547,0.15613,-22.671,16.165,-34.023,43.643,-14.378,-0.241,5.0,48.7491,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4309,2021-01-14 15:37:47:349
0.80235,-0.01233,15.12301,0.47312,0.20203,9.79315,-1.60304,-0.51309,0.01285,-24.074,22.13,-29.684,43.41,-4.417,-1.901,5.0,48.7491,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4409,2021-01-14 15:37:47:449
0.71852,-0.55123,12.95067,0.69812,0.27209,9.77798,0.33799,-0.36927,0.10174,-24.293,23.559,-27.895,42.606,-1.18,-2.766,5.0,48.7491,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4508,2021-01-14 15:37:47:548
0.69218,0.62715,7.79167,0.73074,1.39518,9.67935,1.21966,0.04786,0.07772,-25.248,20.779,-32.828,41.093,-8.179,-4.317,5.0,49.456,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4607,2021-01-14 15:37:47:647
0.26346,2.07618,5.0493,0.57723,2.07972,9.56619,0.8731,0.36498,-0.12056,-25.164,17.005,-33.424,45.866,-8.179,-4.317,5.0,49.456,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4708,2021-01-14 15:37:47:748
-0.62512,2.95996,3.15479,0.06665,2.75068,9.41274,0.33196,0.44241,-0.24963,-22.901,13.879,-36.637,43.618,-16.29,-0.406,5.0,49.456,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4808,2021-01-14 15:37:47:848
-0.25148,2.64381,7.85873,0.02525,2.3428,9.52266,-1.00566,-0.23571,-0.11111,-24.383,14.602,-37.063,44.466,-16.594,0.632,5.0,47.8969,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,4907,2021-01-14 15:37:47:947
1.12329,0.19364,14.70866,0.21492,0.98905,9.75428,-1.37278,-0.28999,-0.06602,-24.633,19.447,-33.369,45.409,-9.271,-0.901,5.0,47.8969,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5008,2021-01-14 15:37:48:048
1.30532,-0.23987,14.07397,0.37235,0.46679,9.78845,-0.08679,-0.3096,0.04752,-24.564,22.214,-32.026,43.98,-5.788,-1.262,5.0,47.8969,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5108,2021-01-14 15:37:48:148
1.53285,-0.21352,12.31598,0.58641,1.11015,9.72595,0.73498,-0.16438,-0.15913,-26.372,19.83,-33.622,45.019,-6.5,-3.45,5.0,48.4275,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5208,2021-01-14 15:37:48:248
0.76163,1.65464,7.30547,0.43634,1.54853,9.67378,1.05735,0.15945,-0.36543,-26.964,17.14,-34.33,49.974,-6.5,-3.45,5.0,48.4275,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5308,2021-01-14 15:37:48:348
-0.43111,3.07732,4.75471,0.19742,2.73996,9.41403,1.0276,0.1445,-0.34208,-26.862,9.355,-37.147,53.877,-16.224,-1.201,5.0,48.4275,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5409,2021-01-14 15:37:48:449
-0.69697,3.44856,4.81938,-0.21294,3.04036,9.32101,-0.25127,0.27426,0.05281,-25.484,8.403,-37.382,52.635,-18.094,0.01,5.0,46.1792,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5509,2021-01-14 15:37:48:549
-0.05748,1.66662,12.26089,-0.02195,1.96244,9.60826,-0.88322,-0.07248,0.2994,-25.11,11.832,-37.919,49.921,-15.835,1.3,5.0,46.1792,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5608,2021-01-14 15:37:48:648
0.49818,0.08826,14.86913,-0.0252,1.41801,9.70356,-1.01651,-0.3453,0.34726,-23.789,16.543,-38.007,44.807,-11.544,0.131,5.0,46.1792,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5708,2021-01-14 15:37:48:748
0.21077,-0.2231,13.82488,0.59453,0.46124,9.77774,-0.73843,-0.57974,0.24567,-25.54,21.62,-34.657,45.163,-2.696,-3.48,5.0,46.1792,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5807,2021-01-14 15:37:48:847
0.85504,0.02359,11.26214,0.81109,0.57269,9.75626,0.75998,-0.11789,0.12914,-25.807,20.691,-33.09,46.66,-2.696,-3.48,5.0,48.9458,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,5908,2021-01-14 15:37:48:948
0.3425,1.4295,6.60132,0.75027,1.69365,9.63011,1.24093,0.17269,0.03029,-25.525,17.369,-36.248,44.794,-9.945,-4.455,5.0,48.9458,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6008,2021-01-14 15:37:49:048
-0.78319,4.06649,2.67817,0.38181,3.18621,9.26675,0.92384,0.27712,-0.07762,-24.534,14.585,-37.546,42.781,-14.884,-3.295,5.0,48.9458,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6107,2021-01-14 15:37:49:147
-0.7808,2.04983,9.98077,0.14085,2.74686,9.41304,-0.31004,0.23716,-0.05496,-23.194,11.079,-39.582,42.965,-19.5,-1.099,5.0,48.6231,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6207,2021-01-14 15:37:49:247
-0.49578,1.50375,11.29328,0.09497,1.96075,9.60817,-1.20421,-0.14612,-0.15839,-22.201,14.49,-39.07,41.208,-16.266,-0.857,5.0,48.6231,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6308,2021-01-14 15:37:49:348
0.84786,-1.66254,16.18164,0.46025,0.606,9.77708,-1.06774,-0.336,-0.01456,-24.051,18.993,-37.624,46.062,-3.543,-2.695,5.0,48.6231,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6409,2021-01-14 15:37:49:449
1.57117,-0.60152,14.66316,0.6972,0.25417,9.77853,0.20789,-0.24084,-0.09976,-24.498,21.357,-34.971,43.915,-3.543,-2.695,5.0,47.5807,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6508,2021-01-14 15:37:49:548
0.73289,0.81636,9.00837,0.51936,0.75184,9.76398,0.90965,0.3043,-0.33368,-26.211,19.776,-36.188,46.526,-4.397,-3.045,5.0,47.5807,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6608,2021-01-14 15:37:49:648
-0.06227,3.10606,2.64704,0.41827,2.66659,9.42787,1.4913,0.00719,-0.27068,-25.114,14.29,-36.741,48.782,-10.008,-2.599,5.0,47.5807,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6708,2021-01-14 15:37:49:748
0.0982,3.09648,4.03139,0.00456,2.8163,9.39355,0.1341,0.37746,-0.11915,-25.227,7.796,-38.928,50.233,-18.064,-1.572,5.0,46.9878,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6808,2021-01-14 15:37:49:848
1.15203,1.68338,10.68972,0.08729,2.31494,9.5291,-0.9031,-0.17996,0.24443,-22.755,11.627,-39.159,45.355,-16.689,-0.028,5.0,46.9878,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,6908,2021-01-14 15:37:49:948
0.60356,0.83552,11.58787,0.09015,1.22463,9.72947,-1.01617,0.10961,0.1789,-23.197,16.991,-38.228,46.304,-7.174,-0.531,5.0,46.9878,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7008,2021-01-14 15:37:50:048
0.47183,0.61518,13.61171,0.6005,0.2963,9.78376,-0.36109,-0.39643,0.43251,-22.533,19.639,-38.07,42.615,-7.174,-0.531,5.0,46.9878,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7110,2021-01-14 15:37:50:150
0.41914,0.2152,11.64775,0.82751,0.65012,9.75002,0.63997,-0.37009,0.16878,-23.706,19.502,-36.58,42.687,-3.801,-4.851,5.0,48.0193,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7207,2021-01-14 15:37:50:247
0.38321,1.19479,6.08877,0.60559,1.55624,9.66342,1.04429,0.12316,0.03559,-23.615,17.603,-36.164,44.35,-6.015,-4.116,5.0,48.0193,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7308,2021-01-14 15:37:50:348
-0.21316,2.77554,3.50927,0.43624,2.68251,9.42254,1.13285,0.1998,0.11731,-24.123,12.815,-41.517,44.096,-13.062,-3.046,5.0,48.0193,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7407,2021-01-14 15:37:50:447
0.57721,2.3085,7.03243,0.29695,2.75485,9.40707,-0.19434,-0.1065,-0.0579,-23.26,10.956,-40.835,43.679,-15.875,-2.651,5.0,47.556,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7508,2021-01-14 15:37:50:548
0.3904,1.34089,11.1831,0.43176,1.97476,9.59606,-0.91149,-0.18909,-0.27117,-22.664,13.405,-39.736,45.259,-11.617,-2.576,5.0,47.556,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7608,2021-01-14 15:37:50:648
1.28616,-0.19436,17.95878,0.69393,0.69722,9.75719,-1.10614,-0.43187,-0.17833,-22.099,16.279,-39.331,43.487,-7.805,-2.634,5.0,47.556,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7708,2021-01-14 15:37:50:748
1.36999,-0.29974,14.61765,0.64,0.38728,9.77808,-0.44463,0.07483,-0.1879,-23.592,18.415,-36.335,47.971,-2.263,-3.745,5.0,47.6184,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7808,2021-01-14 15:37:50:848
0.76163,1.06306,7.36295,0.53519,1.37528,9.69498,1.32946,0.2634,-0.28315,-24.055,15.846,-36.927,48.27,-4.382,-4.238,5.0,47.6184,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,7910,2021-01-14 15:37:50:950
0.28501,2.54082,4.39066,0.37611,2.96031,9.3416,1.56824,-6.5E-4,-0.31049,-24.957,8.325,-38.449,53.517,-13.582,-2.994,5.0,47.6184,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8008,2021-01-14 15:37:51:048
-0.83588,3.21623,4.45772,0.07216,3.24338,9.25449,0.01463,0.3686,-0.0734,-24.532,6.269,-39.388,52.773,-17.57,-2.306,5.0,47.6184,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8108,2021-01-14 15:37:51:148
1.29095,1.83667,8.17249,0.07522,2.7695,9.40716,-0.54018,-0.03706,0.20839,-22.123,6.698,-38.494,51.116,-16.404,-0.458,5.0,47.0769,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8209,2021-01-14 15:37:51:249
1.97834,0.23196,15.1757,0.31302,1.20999,9.72668,-0.98647,-0.04712,0.39386,-23.475,10.9,-40.224,46.001,-16.404,-0.458,5.0,47.0769,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8308,2021-01-14 15:37:51:348
0.91253,0.82115,15.80082,0.66902,0.52894,9.7695,-1.10428,-0.52793,-0.01203,-23.657,16.529,-37.119,48.339,-3.092,-3.918,5.0,47.0769,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8407,2021-01-14 15:37:51:447
0.13891,0.29184,10.83821,0.77348,0.94143,9.73066,0.90613,-0.07183,-0.01367,-22.742,16.594,-37.62,46.819,-2.96,-4.039,5.0,47.3772,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8507,2021-01-14 15:37:51:547
0.11496,1.32652,5.44689,0.64071,2.4984,9.46139,1.46591,0.08962,0.06952,-25.455,12.313,-37.053,50.448,-9.686,-4.212,5.0,47.3772,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8608,2021-01-14 15:37:51:648
-0.66344,2.76356,5.22414,0.5418,3.07928,9.29489,0.40768,0.33756,3.3E-4,-24.757,9.053,-38.285,49.974,-14.76,-3.874,5.0,47.3772,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8709,2021-01-14 15:37:51:749
-0.74008,2.73961,6.49354,0.18788,3.10092,9.30158,-0.05953,0.26695,-0.12352,-22.281,8.452,-39.84,46.119,-18.434,-1.157,5.0,47.1317,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8808,2021-01-14 15:37:51:848
-0.16287,1.3361,12.27047,0.30455,1.94177,9.60766,-1.29498,-0.20057,-0.07267,-22.684,8.889,-39.289,48.755,-15.814,-1.242,5.0,47.1317,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,8907,2021-01-14 15:37:51:947
2.65854,-0.06982,16.39001,0.51668,1.15448,9.72474,-1.36158,-0.38364,0.09328,-23.318,15.134,-36.074,47.536,-6.761,-3.041,5.0,47.1317,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9008,2021-01-14 15:37:52:048
1.01551,-0.74762,14.66316,0.82246,0.48751,9.75993,0.29922,-0.01321,-0.41673,-24.028,16.844,-35.079,48.445,-2.649,-4.658,5.0,47.4162,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9107,2021-01-14 15:37:52:147
0.88378,0.61278,8.92933,0.47903,1.64756,9.65539,0.92796,0.36198,-0.43169,-23.935,12.771,-35.027,53.061,-4.922,-4.144,5.0,47.4162,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9208,2021-01-14 15:37:52:248
0.20119,3.17073,3.90206,0.44396,2.55679,9.45707,1.40322,0.11193,-0.22227,-26.724,10.103,-35.49,57.693,-9.672,-2.84,5.0,47.4162,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9308,2021-01-14 15:37:52:348
-0.51734,3.25934,4.03858,0.07278,3.40059,9.19788,0.56237,0.33316,-0.13778,-24.71,4.085,-36.852,56.023,-20.289,-0.453,5.0,47.8489,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9407,2021-01-14 15:37:52:447
0.98198,2.10013,10.31848,0.07651,2.73979,9.41584,-0.65654,-0.1536,0.32419,-22.744,7.946,-39.272,49.69,-18.305,0.472,5.0,47.8489,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9509,2021-01-14 15:37:52:549
0.59158,3.17552,11.05377,0.10245,2.18068,9.56057,-0.93846,0.10473,0.38393,-24.241,10.85,-37.126,51.152,-12.848,-0.614,5.0,47.8489,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9607,2021-01-14 15:37:52:647
0.27304,1.0439,15.63316,0.46456,1.10988,9.73256,-1.2443,-0.32685,0.06048,-24.052,12.539,-36.306,49.67,-11.182,-1.039,5.0,47.8489,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9707,2021-01-14 15:37:52:747
-0.05509,1.13251,12.3064,0.86148,1.44447,9.66135,0.45891,-0.32267,0.25826,-26.694,13.775,-34.467,54.821,-5.876,-3.424,5.0,47.647,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9808,2021-01-14 15:37:52:848
0.11736,1.5277,6.97974,0.85634,1.90272,9.58211,0.96245,0.06365,0.04174,-26.07,12.318,-34.191,53.067,-8.47,-5.095,5.0,47.647,22.999899,120.21971,42.6,NaN,,20.4,,0 / 0,9909,2021-01-14 15:37:52:949
