ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.36166,2.68213,11.54716,-0.05465,1.37884,9.70908,-0.27833,0.07612,0.22882,-36.134,-9.65,-3.202,104.69,-8.716,0.096,5.0,39.5817,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,6709,2021-01-13 15:15:21:728
-0.50297,-0.11053,13.0345,-0.0432,1.15573,9.73821,-0.40746,-0.31575,-0.13952,-34.437,-7.658,-4.61,102.227,-6.768,0.254,5.0,39.746,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,6809,2021-01-13 15:15:21:828
-0.27783,1.35765,8.81676,0.25793,1.54721,9.68039,1.17607,-0.19034,0.27294,-35.99,-9.487,-4.793,102.498,-9.078,-1.526,5.0,39.746,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,6909,2021-01-13 15:15:21:928
-0.40716,1.29059,6.72107,0.4775,2.2029,9.54409,0.55362,-0.04192,0.01792,-35.248,-9.622,-0.163,105.206,-11.565,-2.385,5.0,39.746,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7009,2021-01-13 15:15:22:028
-0.65625,2.82584,5.06607,0.3283,2.59421,9.4516,0.60427,0.44164,0.23656,-34.549,-9.967,-0.366,104.923,-15.339,-1.989,5.0,40.0647,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7109,2021-01-13 15:15:22:128
-0.23472,2.3085,10.20831,-0.0308,2.37665,9.51425,-0.79459,0.1042,0.06554,-36.51,-9.531,-3.613,103.318,-14.025,0.186,5.0,40.0647,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7209,2021-01-13 15:15:22:228
-0.39279,2.31568,11.64535,0.07767,1.73156,9.65226,-0.47564,-0.1922,-0.10416,-39.138,-8.45,-3.182,100.513,-11.487,-0.038,5.0,40.0647,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7309,2021-01-13 15:15:22:328
1.20233,0.88343,13.47998,-0.02973,1.51558,9.68878,-0.41151,0.23869,-0.03855,-38.875,-9.06,-4.335,102.0,-8.891,0.176,5.0,40.2834,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7409,2021-01-13 15:15:22:428
0.26346,0.30861,11.25975,-0.17687,1.2639,9.72325,0.10797,-0.01941,-0.30048,-39.77,-9.338,-4.02,101.982,-7.405,1.042,5.0,40.2834,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7509,2021-01-13 15:15:22:528
0.22753,1.79595,6.69472,-0.00624,2.12759,9.57307,0.70612,0.02033,-0.30224,-37.007,-12.329,-1.493,107.511,-10.049,0.298,5.0,40.2834,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7609,2021-01-13 15:15:22:628
-0.66583,2.39472,5.5858,-0.18626,2.4714,9.4883,0.46508,0.26407,-0.35554,-37.577,-13.653,-2.192,109.184,-14.597,1.125,5.0,40.6142,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7710,2021-01-13 15:15:22:729
0.48141,2.05941,8.7042,-0.4517,2.39634,9.49863,-0.59082,0.00698,0.0254,-39.924,-15.77,-1.662,111.146,-14.144,2.723,5.0,40.6142,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7809,2021-01-13 15:15:22:828
-0.3425,1.72889,11.84175,-0.30921,1.64387,9.66294,-0.73839,-0.08425,0.12286,-39.213,-13.387,-1.944,107.946,-11.688,2.333,5.0,40.6142,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,7909,2021-01-13 15:15:22:928
0.88139,2.81865,13.75302,-0.0931,1.74194,9.65025,-0.19829,0.19546,0.56226,-41.937,-12.619,-1.734,106.58,-10.232,0.553,5.0,40.6142,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8008,2021-01-13 15:15:23:027
-0.17005,0.66068,12.42854,-0.08443,1.36387,9.71098,-0.40321,-0.13437,0.00891,-43.676,-12.978,-1.032,106.203,-7.994,0.498,5.0,40.175,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8112,2021-01-13 15:15:23:131
-0.34729,1.9181,7.96891,0.14422,2.39068,9.50969,0.88074,-0.19858,0.08332,-44.981,-13.167,3.1,106.445,-10.282,-0.287,5.0,40.175,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8210,2021-01-13 15:15:23:229
-0.45507,1.57321,7.4348,0.17971,2.62933,9.44588,0.27804,0.02332,-0.10526,-45.188,-13.544,3.449,107.336,-15.552,-1.09,5.0,40.175,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8309,2021-01-13 15:15:23:328
-0.31136,3.02942,6.41929,-0.0472,2.82398,9.39113,-0.10662,0.2556,0.10385,-47.44,-14.38,3.144,106.971,-16.736,0.288,5.0,41.2482,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8409,2021-01-13 15:15:23:428
-0.99156,2.18635,10.58194,-0.24486,2.29527,9.53112,-0.63733,0.13972,-0.11575,-49.789,-11.972,1.24,103.629,-15.889,1.255,5.0,41.2482,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8509,2021-01-13 15:15:23:528
-0.72331,2.97912,12.20341,-0.12594,2.03852,9.59161,-0.34005,0.11892,0.14007,-49.448,-11.563,0.728,103.853,-11.998,0.752,5.0,41.2482,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8609,2021-01-13 15:15:23:628
1.37478,0.92414,13.377,-0.26179,1.69328,9.65581,-0.31206,0.08785,0.08652,-53.052,-9.758,-0.561,100.605,-9.943,1.553,5.0,43.2364,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8709,2021-01-13 15:15:23:728
0.79756,1.80793,8.57486,-0.29049,1.86137,9.624,0.89236,0.02284,-0.08154,-52.969,-10.691,-0.185,101.758,-8.895,1.134,5.0,43.2364,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8808,2021-01-13 15:15:23:827
0.09341,1.61393,7.74616,-0.13562,2.36277,9.51679,0.61266,-0.24638,-0.34206,-54.293,-9.984,1.149,100.63,-13.942,0.816,5.0,43.2364,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,8910,2021-01-13 15:15:23:929
-0.57721,2.46657,6.2205,-0.33383,2.58641,9.45354,0.06329,0.0709,-0.46164,-55.755,-12.329,0.949,102.462,-15.292,2.022,5.0,43.2364,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9009,2021-01-13 15:15:24:028
0.0,2.25581,8.218,-0.51109,2.27433,9.52558,-0.41592,0.10907,-0.17696,-57.681,-12.685,0.752,103.108,-15.143,2.542,5.0,40.3147,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9112,2021-01-13 15:15:24:131
-0.03114,2.51208,13.38658,-0.39994,1.82852,9.62637,-0.3081,-0.55828,0.08369,-59.947,-8.077,-0.265,97.905,-10.746,2.379,5.0,40.3147,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9209,2021-01-13 15:15:24:228
0.70894,1.44387,14.17216,0.11296,1.52012,9.68746,-0.25615,-0.21165,0.24043,-62.542,-5.423,-0.722,94.241,-8.917,-0.668,5.0,40.3147,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9309,2021-01-13 15:15:24:328
-0.20358,1.78637,8.17249,0.25503,1.70354,9.65419,0.92457,0.05798,0.07881,-63.61,-1.868,1.663,91.854,-8.199,-1.208,5.0,40.9941,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9409,2021-01-13 15:15:24:428
0.08862,0.98641,8.47906,0.3083,2.30436,9.52708,0.80932,-0.21459,0.10597,-62.467,0.887,1.351,88.883,-13.59,-1.853,5.0,40.9941,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9509,2021-01-13 15:15:24:528
-1.36041,1.93487,5.47563,0.25935,2.67816,9.4303,0.43552,0.32733,0.01635,-60.739,2.543,0.697,87.118,-15.849,-1.575,5.0,40.9941,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9609,2021-01-13 15:15:24:628
-0.33052,3.14438,6.86956,0.03103,2.89418,9.3698,0.075,0.20623,0.38589,-61.169,3.842,-0.86,86.009,-17.391,-0.438,5.0,41.0364,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9709,2021-01-13 15:15:24:728
0.57961,3.26653,11.15676,-0.00791,2.61296,9.45213,-0.68353,-0.04234,0.19202,-59.929,10.055,-5.028,79.651,-15.453,0.048,5.0,41.0364,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9809,2021-01-13 15:15:24:828
0.10538,2.88092,12.08365,0.12848,1.98058,9.60371,-0.42597,-0.13123,-0.00145,-57.951,12.088,-3.105,77.814,-11.652,-0.766,5.0,41.0364,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,9909,2021-01-13 15:15:24:928
